const,addresscat_3,addresscat_4,agecat_5,agecat_6,bfast_2,bfast_3,callid_1,callwait_1,carcatvalue_3,card2_2,card2tenurecat_5,card_2,cardten,cardtenurecat_5,carown_1,cars_1,cartype_0,creddebt,ebill_1,ed,edcat_2,edcat_3,gender_1,hourstv,inccat_3,internet_3,jobcat_2,jobsat_4,lncreddebt,lnothdebt,multline_1,news_1,othdebt,owndvd_1,ownipod_1,ownpda_1,polview_4,polview_6,region_5,spoused,vote_1,pred_totalSpend
1.0,0,0,0,1,1,0,0,0,0,1,1,0,775.0,1,1,1,1,0.4948399999999999,0,11,0,0,1,24,0,0,0,0,-0.7035208009875065,0.25088322421468284,0,1,1.2851599999999999,1,0,0,1,0,0,-1,0,187.74551812704092
1.0,1,0,0,0,0,1,1,1,1,0,0,0,670.0,0,1,0,1,3.137568,0,13,1,0,1,25,0,0,0,1,1.1434479775298125,0.5506799822774893,0,0,1.734432,1,0,0,0,0,1,14,1,387.0778676178608
1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,1,0.7894880000000001,0,12,1,0,0,22,0,0,1,0,-0.23637064489530385,0.2915585491977015,0,0,1.3385120000000001,1,1,0,0,0,0,-1,1,267.9180334651646
1.0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,1,0,0,0.650496,1,19,0,0,0,19,0,1,0,0,-0.4300201301645476,1.169848331253402,1,0,3.221504,1,1,0,1,0,0,-1,1,256.7667682317339
1.0,0,0,0,1,1,0,0,0,0,0,1,1,865.0,1,0,0,1,0.23976,0,10,0,0,1,15,0,0,0,0,-1.4281168559737292,1.0986922854682803,1,1,3.00024,1,0,0,0,0,0,10,0,182.97751093316342
1.0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,1,1,1,0.24369500000000002,1,13,1,0,1,19,0,0,1,0,-1.4118378355905876,-0.5882377666332073,1,0,0.555305,1,0,0,0,0,0,15,1,193.86428829577443
1.0,0,0,0,0,1,0,0,0,0,0,1,0,1110.0,1,0,0,0,1.537,0,15,0,1,0,27,0,0,0,1,0.42983246455645874,0.42983246455645874,1,1,1.537,1,0,0,0,1,0,8,1,286.35067177707816
1.0,0,0,0,1,1,0,1,1,0,0,0,0,610.0,1,1,0,1,0.654664,0,14,1,0,0,14,0,0,0,0,-0.4236331520638871,1.5878742794772394,0,1,4.893336,1,0,0,1,0,0,12,0,271.2707500301919
1.0,0,1,1,0,1,0,1,1,1,1,1,0,1195.0,1,0,0,1,0.60354,0,12,1,0,1,22,0,0,0,1,-0.5049429606078353,-0.42089351626538346,1,1,0.65646,1,0,0,0,1,0,12,0,266.4504920360568
1.0,1,0,1,0,0,1,0,0,0,0,0,0,0.0,0,1,0,0,0.7137479999999999,1,17,0,0,1,23,0,0,1,0,-0.33722532011741924,0.5436327367620863,1,1,1.7222520000000001,1,1,1,0,1,0,-1,1,285.6291566149733
1.0,0,0,0,0,1,0,1,1,0,0,1,0,0.0,1,1,0,0,3.8460680000000003,1,10,0,0,1,25,1,0,0,0,1.3470513277175145,2.4244426609027387,1,1,11.295932,1,1,1,1,0,0,11,1,340.1959274356642
1.0,0,1,1,0,0,0,1,1,1,0,0,0,205.0,0,1,1,0,1.8775800000000002,1,19,0,0,1,14,0,1,0,0,0.6299837136019075,1.014658052040998,1,0,2.75842,1,1,0,1,0,0,-1,1,366.2381401815257
1.0,0,1,0,1,0,1,1,0,0,1,0,0,375.0,0,0,0,0,0.39398400000000006,0,14,1,0,1,25,0,0,1,1,-0.9314449796458323,0.135418610707697,0,1,1.145016,1,0,0,0,0,0,-1,1,199.74340806955686
1.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,1,0,1,2.281968,1,14,1,0,1,12,0,0,1,0,0.8250382285545348,0.26699353285115335,1,0,1.306032,1,1,0,1,0,0,-1,0,256.1506385172526
1.0,0,1,1,0,0,1,1,1,0,0,1,0,1555.0,1,1,0,0,0.17082,0,12,1,0,0,15,0,0,1,1,-1.767144908464136,-0.49564148844095063,0,1,0.60918,1,0,0,1,0,0,16,1,256.7876586032377
1.0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0,1,0,0,2.0895,1,20,0,0,1,16,0,0,0,0,0.7369248029058331,1.1507302429302164,0,0,3.1605,1,1,0,0,0,0,-1,1,288.18175017720284
1.0,0,0,0,0,0,0,1,0,0,0,0,1,48.0,0,1,0,1,0.40537199999999995,0,15,0,1,0,0,0,0,0,0,-0.902950114937081,-0.20379691031692382,0,0,0.8156279999999999,0,1,0,0,0,0,-1,1,194.37791472873965
1.0,0,0,1,0,1,0,0,0,1,1,1,0,460.0,1,1,0,1,3.278564,0,14,1,0,1,21,0,1,0,0,1.187405521653467,1.2594366498623497,1,1,3.523436,1,0,0,0,1,0,-1,1,330.8482629969146
1.0,0,1,0,0,0,0,1,1,1,0,0,0,580.0,1,1,0,0,5.25088,1,14,1,0,0,17,0,0,0,0,1.6583956816046486,1.5061020125246027,1,0,4.509119999999999,1,1,1,1,0,0,-1,0,429.66981093446776
1.0,0,0,0,0,0,0,1,1,0,0,0,1,25.0,0,1,0,1,0.139519,0,13,1,0,0,15,0,0,1,0,-1.9695544862783463,-1.0399255433219634,0,1,0.35348100000000005,1,0,1,1,0,1,-1,1,213.66672985882553
1.0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,1,0,0,1.5114239999999999,0,14,1,0,1,26,0,0,1,0,0.4130522527955967,0.36504303360923623,0,0,1.440576,1,0,0,0,0,0,-1,1,234.2664968856845
1.0,0,0,1,0,0,1,1,1,1,1,1,0,830.0,1,1,0,1,8.48792,0,18,0,0,1,20,0,0,0,0,2.138643976196578,1.479802918977587,0,1,4.392079999999998,1,0,1,0,0,0,-1,1,351.8525586288904
1.0,0,0,1,0,1,0,0,0,0,0,0,0,500.0,1,1,0,1,1.1033820000000003,1,21,0,0,0,27,0,0,0,0,0.09838000850942862,1.5549010475651992,1,0,4.734618000000001,1,1,0,0,0,0,-1,1,298.00151107745114
1.0,0,0,1,0,1,0,1,1,0,0,0,0,165.0,0,1,0,1,0.06496,1,17,0,0,0,27,0,0,1,0,-2.7339835831287145,0.5827964567208578,0,0,1.7910400000000002,1,1,1,1,0,0,17,1,250.20182386651638
1.0,0,1,0,1,1,0,1,1,0,0,1,1,1410.0,1,1,0,0,0.38492999999999994,1,16,0,1,0,13,0,0,0,0,-0.9546937794071005,-0.2419823932007906,1,1,0.7850699999999999,1,1,1,0,0,1,-1,1,218.8273942360931
1.0,1,0,0,1,1,0,1,0,0,0,0,0,0.0,0,0,0,1,0.57226,0,20,0,0,0,24,0,0,0,0,-0.5581618454222848,1.1377496650156425,1,0,3.1197399999999997,0,1,0,1,0,0,-1,1,210.68387799874512
1.0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,1,0,0,4.6084499999999995,0,11,0,0,1,28,1,0,0,0,1.5278915748755288,1.937525092520873,0,0,6.941549999999999,1,0,0,1,0,0,12,1,358.553799149716
1.0,1,0,0,0,0,1,1,1,0,0,0,0,40.0,0,1,0,1,1.00068,0,17,0,0,1,21,0,0,0,0,0.00067976890475726,1.0003818490526966,0,0,2.7193199999999997,1,0,0,1,0,0,-1,0,263.9101309192104
1.0,0,0,0,0,0,0,1,1,0,0,0,1,30.0,0,1,0,1,0.7923960000000001,0,13,1,0,1,21,0,0,1,0,-0.23269401212606003,0.3951480700261185,0,0,1.484604,0,0,0,0,0,1,14,0,195.60050449591802
1.0,0,1,1,0,1,0,1,1,0,0,1,1,500.0,1,0,0,1,1.986471,0,10,0,0,0,15,1,0,0,0,0.686359697625811,1.1462999405322405,1,0,3.146529,1,0,0,0,0,0,11,1,252.8836610521821
1.0,0,0,0,1,0,1,0,0,0,1,1,0,3045.0,1,0,1,0,0.59976,0,13,1,0,1,23,0,0,0,0,-0.5112257037873305,0.36480976636723017,1,1,1.4402400000000002,1,0,0,0,1,1,10,0,218.27147924574336
1.0,0,0,1,0,0,1,0,1,0,0,1,0,1830.0,1,1,1,0,0.66816,0,15,0,1,1,21,1,1,0,1,-0.40322761316797257,1.0338390733253413,1,1,2.81184,1,0,0,1,0,0,-1,1,306.95901260607445
1.0,0,0,0,1,1,0,0,0,0,0,1,0,2155.0,1,1,0,0,1.5188040000000003,0,15,0,1,1,26,0,1,1,0,0.4179231830301935,0.9544324015308794,1,1,2.5971960000000003,1,1,0,0,0,1,14,0,281.0237422673413
1.0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,1,1,1,0.1364,1,12,1,0,1,15,1,0,0,0,-1.9921635335727754,0.8516882086884965,0,0,2.3436,1,1,0,1,0,0,-1,0,257.309701337968
1.0,0,0,1,0,1,0,0,0,0,0,1,0,620.0,1,1,0,0,1.280124,0,8,0,0,1,24,0,0,1,1,0.24695694823944606,0.4921784406869709,1,1,1.6358759999999999,1,0,0,1,0,1,11,1,269.3523216356836
1.0,1,0,0,0,0,0,1,1,0,0,0,1,0.0,0,1,0,1,2.5169759999999997,1,15,0,1,1,18,1,1,0,0,0.9230581809468129,2.1483872120528322,1,0,8.571024,1,1,1,0,0,0,13,0,306.4625603338009
1.0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,1,0,0,1.289904,0,18,0,0,0,20,1,1,0,0,0.2545677969997278,0.87800551700587,1,0,2.4060960000000002,1,0,0,0,0,0,-1,1,335.99940673719414
1.0,0,1,1,0,0,1,1,1,0,0,1,0,785.0,1,0,0,0,2.402588,0,10,0,0,1,20,0,0,0,0,0.8765464897034697,0.361451916017903,0,1,1.435412,1,1,0,0,1,0,12,0,281.84140523097625
1.0,0,0,0,0,0,0,1,1,0,0,0,1,265.0,0,0,0,0,2.588308,0,13,1,0,0,21,0,0,0,0,0.9510043803765938,1.2696740242672075,0,0,3.5596919999999996,1,0,0,1,0,0,-1,0,251.45162060848213
1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,1,0.8533699999999999,1,13,1,0,0,17,0,1,0,0,-0.15856206234976905,1.4484777674003186,0,0,4.2566299999999995,1,1,0,0,1,0,-1,1,318.1664122852992
1.0,1,0,0,0,0,1,0,0,0,0,1,0,1380.0,1,1,0,0,0.6010829999999999,0,10,0,0,1,16,0,0,0,1,-0.5090222508208956,1.2493047098920471,1,1,3.4879169999999995,1,0,0,0,0,1,15,0,289.3151619986629
1.0,1,0,0,0,0,0,1,1,1,1,0,0,620.0,1,1,0,1,3.025512,0,16,0,1,0,25,0,0,1,0,1.1070803333589376,2.147857846984446,0,0,8.566488,1,0,0,0,0,0,-1,1,368.22886536595865
1.0,0,0,1,0,0,1,1,1,1,0,1,0,1075.0,1,1,0,1,5.152575000000001,1,17,0,0,0,22,0,0,0,0,1.639496589717296,1.579478579991043,1,1,4.852425,1,1,1,0,1,0,16,0,432.5997963316835
1.0,0,0,0,0,0,0,0,1,0,0,0,1,690.0,0,1,0,0,1.0478159999999999,0,16,0,1,0,22,0,0,0,0,0.0467079979651073,-0.7674742536375988,0,1,0.46418399999999993,1,0,0,0,0,0,-1,1,244.98411763270147
1.0,0,0,0,0,0,0,1,1,0,0,0,1,9.25,0,1,0,0,1.1349029999999998,0,11,0,0,1,18,0,0,1,0,0.12654718472616747,-0.11867430772135738,0,0,0.8880969999999999,1,0,0,0,0,1,12,1,230.01370797852476
1.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,1,0,0,0.646884,1,16,0,1,1,0,0,1,0,0,-0.43558828958171036,0.40220379580579235,0,0,1.495116,0,1,0,0,1,1,-1,1,226.67341756194824
1.0,0,0,0,1,1,0,1,0,0,0,1,0,2040.0,1,0,0,0,0.11152000000000001,0,11,0,0,1,18,0,0,0,0,-2.1935513319699234,-0.5647891467094199,1,1,0.5684800000000001,1,0,0,0,0,1,-1,0,210.10483358812775
1.0,0,0,0,1,0,1,1,1,0,0,1,0,965.0,1,0,0,0,1.5004080000000002,0,11,0,0,0,17,0,0,1,0,0.405737071122871,1.3851917534714306,1,1,3.9955920000000003,1,1,0,0,1,0,9,0,269.0902679921739
1.0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0,1,0,0,4.849367999999999,1,21,0,0,0,31,0,0,1,0,1.5788483871800496,1.5148265284151188,1,0,4.5486320000000005,1,1,0,1,0,1,19,1,439.6816433726834
1.0,0,0,1,0,0,1,0,1,0,0,0,0,0.0,0,1,0,0,0.180048,1,17,0,0,0,28,0,1,0,1,-1.7145317969744958,0.2405527283568587,0,1,1.271952,1,1,1,1,0,1,14,0,311.98173472097005
1.0,1,0,0,0,0,1,0,0,0,0,0,1,105.0,0,1,0,0,0.12015,0,12,1,0,1,22,0,0,1,0,-2.119014316799659,0.20689221072815944,0,0,1.22985,1,0,0,0,1,0,-1,0,211.69191279729756
1.0,1,0,0,0,0,0,0,0,1,0,1,0,1565.0,1,1,0,1,4.38496,0,11,0,0,0,17,1,0,0,0,1.4781805037756992,1.9423380624580107,1,1,6.975039999999999,1,0,0,0,0,1,-1,1,476.76096597869054
1.0,0,1,1,0,1,0,1,1,1,0,1,0,2345.0,1,1,0,0,3.40704,0,9,0,0,1,16,0,0,0,1,1.2258438791441042,2.562867191257212,0,0,12.972959999999999,1,1,0,0,0,1,10,0,427.52716378924123
1.0,0,0,0,0,0,0,1,1,0,0,0,0,36.0,0,1,0,1,1.142,0,16,0,1,0,24,0,0,1,0,0.1327811112338184,-0.15315117949417467,0,0,0.8580000000000001,1,1,1,1,0,0,-1,1,277.4214477438106
1.0,0,1,0,0,0,0,1,1,0,0,1,0,4011.19999999999,1,0,0,0,0.038976,0,12,1,0,1,20,1,0,0,0,-3.2448092068947054,-2.047756845413343,1,1,0.12902400000000003,1,1,0,1,0,0,-1,0,228.9308588326904
1.0,0,0,0,0,0,1,0,0,0,1,0,0,560.0,0,1,0,0,0.82128,0,17,0,0,1,16,0,0,0,0,-0.196891180170144,1.5774765463460418,1,0,4.84272,1,1,0,0,0,0,12,0,245.58885451869534
1.0,0,1,1,0,0,0,1,1,0,0,0,1,555.0,1,1,0,1,3.1028399999999996,0,12,1,0,1,17,1,0,0,0,1.1323178211332807,1.8045374815872703,0,0,6.07716,1,0,0,1,0,0,-1,1,286.6931711083337
1.0,0,0,0,0,0,0,1,1,0,1,0,0,315.0,0,1,0,1,0.726066,0,17,0,0,1,21,0,0,0,0,-0.32011435919841286,-0.6387840030890266,0,0,0.527934,1,1,0,1,0,0,14,0,213.7116972480931
1.0,1,0,0,0,1,0,1,1,0,0,1,0,1045.0,1,0,0,0,3.0719519999999996,1,14,1,0,1,21,1,0,1,0,1.122313190163354,0.933756513224407,0,1,2.544048,1,1,1,0,1,0,12,0,312.744144353808
1.0,0,1,0,0,0,0,1,1,0,0,1,0,1245.0,1,1,0,1,1.159256,0,9,0,0,0,29,1,0,0,1,0.1477784200362288,1.7838522897189417,0,1,5.952744,1,0,0,1,0,1,6,0,346.0570051196187
1.0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,3.386852,1,16,0,1,1,13,1,0,1,1,1.219900876394349,2.062441353879284,0,0,7.8651480000000005,1,1,0,0,1,1,-1,1,299.2258064392149
1.0,0,0,1,0,1,0,1,1,0,1,1,0,1620.0,1,1,0,1,5.01062,0,8,0,0,0,20,0,0,0,0,1.6115596599350752,3.180802494885117,0,1,24.064260000000036,1,0,0,0,1,0,12,1,323.7002933796365
1.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,1,1,1,0.108284,1,18,0,0,0,18,0,0,0,0,-2.222997873654957,0.8090244013042346,0,0,2.2457160000000003,1,0,0,1,0,0,12,1,254.17207862621697
1.0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0,0,0,1,0.160776,0,11,0,0,1,24,0,0,1,0,-1.827743187108061,0.5105599884880639,0,0,1.666224,1,0,0,0,0,0,-1,1,186.78044659640113
1.0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,1,0,0,4.9001149999999996,0,14,1,0,1,23,0,0,0,0,1.589258674228934,1.2541577096772434,1,0,3.504885,1,0,0,0,0,0,-1,0,303.71508621233426
1.0,1,0,0,0,1,0,1,1,0,0,1,0,1190.0,1,1,1,1,1.7055,0,11,0,0,1,26,0,0,1,1,0.5338583228765634,1.027653199727616,0,1,2.7945,1,0,0,0,0,0,-1,1,251.45730644395599
1.0,0,1,0,1,1,0,1,0,1,0,1,0,1280.0,1,1,0,0,3.8115360000000007,0,11,0,0,1,16,0,0,0,0,1.3380322575019412,3.180802494885117,1,1,24.064260000000036,1,0,0,0,0,0,-1,0,400.7057603659373
1.0,0,1,0,0,1,0,1,0,0,0,0,1,510.0,0,1,0,1,0.05263200000000001,0,15,0,1,1,18,0,0,1,0,-2.94443097919844,-1.0346014067076095,0,0,0.355368,0,0,0,0,0,1,13,0,162.2723192977089
1.0,0,1,1,0,1,0,1,1,1,0,1,1,1690.0,1,1,0,0,2.319684,1,16,0,1,1,21,1,0,0,1,0.8414309695046651,1.2012639386600172,1,1,3.324316,1,0,0,1,0,0,14,0,346.28856335776044
1.0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0.44915000000000005,1,17,0,0,1,17,0,1,0,0,-0.8003983713069213,-1.605196918176846,1,1,0.20084999999999997,1,1,0,1,0,0,-1,0,247.5537581427991
1.0,1,0,0,0,0,0,1,1,0,0,0,0,1070.0,0,1,0,1,1.6072,1,19,0,0,1,27,0,1,1,1,0.47449353451858756,-0.17102559705210282,1,1,0.8428000000000002,1,1,0,0,1,1,-1,0,288.392602630117
1.0,0,1,0,1,1,0,1,0,0,0,1,0,835.0,1,1,0,1,0.137826,0,16,0,1,0,21,0,0,0,0,-1.9817632589549858,-1.0323359034914026,1,1,0.356174,1,0,0,0,0,0,-1,1,218.77581224432365
1.0,1,0,0,0,0,1,1,1,0,0,0,0,1470.0,0,1,0,0,8.21128,0,13,1,0,0,24,0,0,0,1,2.105508818742,0.29021885210375065,0,0,1.3367199999999997,1,0,1,0,0,1,12,1,357.41785599983456
1.0,0,1,1,0,1,0,1,1,0,0,1,0,3285.0,1,1,0,1,7.85133,0,15,0,1,0,17,0,0,1,1,2.0606829441948182,2.6403900126272095,1,1,14.01867,1,1,1,1,0,1,15,1,371.5236915155555
1.0,1,0,1,0,1,0,1,1,0,0,1,0,800.0,1,1,0,0,1.075968,1,20,0,0,0,17,0,0,1,0,0.0732207215204051,0.2054128880173525,1,1,1.2280320000000002,1,1,1,1,0,0,19,0,276.0991292422699
1.0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0,0,0,0,1.6426800000000001,0,15,0,1,1,18,0,0,0,0,0.49632905441328423,0.4162863467397478,1,0,1.5163200000000001,1,1,0,0,0,0,18,1,260.6879925177378
1.0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0,0,0,0,1.4592759999999998,0,8,0,0,1,25,0,0,1,0,0.3779404223149734,1.6968486096847812,0,0,5.4567239999999995,1,0,0,0,0,0,-1,0,273.43629608618255
1.0,0,0,0,1,1,0,0,0,0,0,1,0,920.0,1,0,0,0,0.31785599999999997,1,15,0,1,1,25,0,0,0,0,-1.1461568289491917,-0.08976717070342849,1,1,0.9141440000000001,1,1,0,0,0,0,-1,0,220.32374650463672
1.0,0,0,1,0,1,0,1,1,0,0,1,0,2095.0,1,1,0,0,1.9325600000000003,1,19,0,0,0,21,1,1,0,0,0.6588455488629243,0.6988508834766236,1,1,2.0114400000000003,1,1,1,0,1,1,-1,1,364.6226110342701
1.0,0,1,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1.9313,0,13,1,0,1,20,0,0,1,0,0.6581933512964167,0.8790871828766108,0,1,2.4086999999999996,1,1,0,0,0,0,-1,0,270.6935446704754
1.0,0,1,0,1,1,0,1,1,0,1,0,0,190.0,0,1,0,1,1.6245,1,17,0,0,1,29,0,0,0,0,0.485200076127018,1.5838123647951277,1,0,4.8735,1,0,0,0,0,0,-1,0,215.64800009864402
1.0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,1,3.132464,1,16,0,1,1,22,0,0,1,1,1.1418199153038517,0.3510342651799902,0,1,1.4205359999999998,1,1,0,0,0,0,15,0,247.20100116011253
1.0,0,0,1,0,0,1,0,0,1,1,1,0,800.0,1,1,0,0,0.6169799999999999,0,18,0,0,0,26,0,0,0,1,-0.48291867051298304,1.0199369790129689,1,1,2.77302,1,0,0,1,0,1,20,0,342.6959244635029
1.0,0,0,0,1,0,1,0,0,0,0,1,0,2550.0,1,1,0,0,1.0695959999999998,0,15,0,1,0,16,0,0,0,0,0.0672810070828218,0.4894409937631563,1,1,1.6314039999999999,1,0,0,0,0,0,17,1,283.25062477453986
1.0,0,0,0,1,1,0,0,0,0,1,1,0,0.0,1,1,0,0,0.585276,0,14,1,0,0,18,0,0,1,1,-0.5356717481386929,1.1911076013577302,1,1,3.2907240000000004,1,1,0,1,0,0,10,1,217.32822373424577
1.0,0,0,0,1,1,0,0,1,0,1,1,0,1815.0,1,1,0,1,0.7897280000000001,0,18,0,0,0,24,0,0,0,0,-0.23606669660469928,0.6303522052292826,1,1,1.878272,1,0,0,0,0,1,-1,1,223.6500283807006
1.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0.667584,0,13,1,0,0,19,0,0,0,0,-0.40409005392863123,-0.6007211559354834,0,0,0.548416,1,1,0,0,1,0,-1,1,237.63893700033114
1.0,0,1,1,0,0,1,1,1,0,1,1,0,945.0,1,1,0,1,0.25948800000000005,0,12,1,0,1,17,0,0,0,0,-1.34904482021999,1.5339623594139662,0,0,4.636512000000001,1,0,0,0,1,0,-1,1,227.6015103258496
1.0,1,0,0,1,1,0,1,0,1,0,1,0,4011.19999999999,1,1,0,1,3.13973,0,18,0,0,1,17,1,0,0,0,1.144136808961899,1.6592313826474656,1,1,5.255269999999999,1,0,0,1,0,0,8,1,385.9070640581474
1.0,0,0,0,0,0,0,1,1,0,0,0,0,1250.0,0,1,0,1,0.76638,0,10,0,0,0,19,0,0,0,0,-0.26607714869939664,-1.2254688646708225,1,1,0.2936200000000001,1,1,0,1,0,0,-1,0,256.2480412210938
1.0,0,0,1,0,0,1,0,0,0,0,1,0,4011.19999999999,1,0,0,0,1.351955,1,18,0,0,0,26,1,0,0,0,0.3015516930431783,0.2094867198665966,1,1,1.233045,1,1,0,1,0,0,14,0,323.22077766638756
1.0,0,0,1,0,1,0,1,1,1,0,1,0,2490.0,1,1,0,0,0.35735700000000004,0,14,1,0,0,29,0,0,0,1,-1.0290199968694143,1.2724655907912144,0,1,3.569643,1,1,1,1,0,0,-1,0,374.5247066872871
1.0,0,1,1,0,1,0,0,0,0,1,1,0,2085.0,1,0,0,1,0.709632,0,19,0,0,0,17,0,0,0,1,-0.34300875317491775,0.8994977151532612,1,1,2.458368,1,1,0,0,1,0,20,0,241.62900749282522
1.0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0,1,0,1,2.1189560000000003,0,11,0,0,1,12,0,0,0,1,0.7509235145590146,0.4731511705364313,0,0,1.605044,1,0,0,0,0,0,-1,1,239.18166287208632
1.0,0,0,0,0,0,0,0,0,0,0,0,0,1490.0,0,1,1,1,0.28272,0,12,1,0,1,16,0,0,0,0,-1.2632982704107507,0.43261324002717644,0,1,1.54128,1,0,0,0,0,0,10,1,257.1451786562323
1.0,0,0,0,0,1,0,1,1,1,0,1,0,1575.0,1,1,0,1,1.7666,0,14,1,0,0,17,0,0,0,0,0.5690567953288947,2.659797892262664,1,1,14.293399999999998,1,1,1,1,0,1,-1,0,417.84803473856954
1.0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0.27215999999999996,0,11,0,0,0,22,0,0,0,0,-1.3013651503345856,0.2985033110833642,0,1,1.34784,1,1,0,0,1,0,-1,1,292.6034834910396
1.0,1,0,1,0,0,0,0,0,0,0,0,0,495.0,1,1,1,1,1.8018000000000003,0,15,0,1,1,19,0,0,1,0,0.5887861652352027,0.2987703694372015,1,0,1.3482,1,1,1,1,0,0,-1,0,274.583940555366
1.0,0,0,0,0,1,0,0,0,0,0,0,0,210.0,0,1,1,1,0.671328,1,14,1,0,0,13,1,1,0,0,-0.398497438792571,1.3518768142726298,0,1,3.8646720000000006,1,1,0,0,0,0,14,0,325.0091379201053
1.0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,1,0,0,1.2474,1,19,0,0,1,16,1,0,1,0,0.22106138510988524,1.5459867998534838,0,1,4.6926000000000005,1,1,0,0,0,0,16,1,275.96048895734964
1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,1,0.17569799999999997,0,10,0,0,1,18,0,0,0,0,-1.7389886668931445,-0.5136596357871253,0,0,0.5983019999999999,1,0,0,0,0,0,-1,0,237.1899663701154
1.0,0,1,1,0,0,1,1,0,0,0,1,1,1505.0,1,1,1,1,2.3609760000000004,0,10,0,0,1,20,0,0,1,0,0.8590750928674662,0.9110868149556459,0,1,2.4870240000000003,1,0,0,0,1,0,-1,1,232.95268519032913
1.0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0,1,1,0,0.7219679999999999,1,19,0,0,0,20,0,0,0,0,-0.3257744624011699,-0.46198466723571896,1,0,0.6300319999999999,1,1,0,1,0,0,-1,0,257.7600206265373
1.0,0,1,1,0,0,1,1,1,0,0,0,1,755.0,0,1,0,0,2.9584500000000005,0,10,0,0,1,13,1,0,0,0,1.0846654825354853,1.8109982120810846,0,0,6.11655,1,0,0,0,0,0,-1,0,288.92096906179177
1.0,0,0,0,0,0,1,0,1,0,0,0,1,30.0,0,1,0,1,1.7697239999999999,1,18,0,0,1,14,0,0,0,0,0.5708236022236579,1.2926087609711323,0,0,3.642276,1,0,1,0,1,0,-1,1,248.8784555781171
1.0,0,0,0,0,0,1,1,1,0,0,0,0,220.0,0,1,1,0,1.3728,1,14,1,0,1,24,0,0,0,0,0.3168524497515608,2.40759354668533,0,1,11.1072,1,1,0,1,0,1,-1,0,310.7692833010499
1.0,0,0,0,0,0,0,1,1,0,0,0,1,28.75,0,0,0,1,0.42672000000000004,1,13,1,0,0,25,0,0,1,0,-0.8516272185484328,0.7482412428695168,1,0,2.11328,0,1,0,0,0,0,-1,0,183.12157710647747
1.0,0,0,0,0,0,1,0,1,0,0,0,1,270.0,0,1,0,1,0.333868,1,14,1,0,0,19,0,0,0,1,-1.0970095737021635,0.34651591530969833,1,1,1.414132,1,1,0,1,0,0,11,1,226.23255091295803
1.0,0,0,0,0,0,0,1,1,0,1,0,0,500.0,0,1,0,1,2.7336000000000005,1,17,0,0,0,25,0,1,1,0,1.0056194218189451,1.4027580871505556,1,0,4.0664,1,1,1,0,0,0,19,1,278.307431289625
1.0,0,0,0,0,0,1,1,1,0,1,0,0,175.0,0,1,0,0,0.379901,0,14,1,0,0,23,0,0,0,0,-0.9678445865203712,1.801561109159289,1,0,6.059099,1,1,0,0,0,0,-1,1,249.3970255657935
1.0,0,0,0,1,1,0,0,0,0,0,0,0,695.0,1,0,0,1,0.11104200000000002,0,8,0,0,0,0,0,0,0,0,-2.1978467708584706,0.5187687931026624,1,1,1.679958,0,1,0,0,0,0,-1,0,196.38262444015194
1.0,0,0,0,0,0,1,1,1,0,1,0,0,90.0,0,1,0,1,0.115304,1,13,1,0,1,19,0,1,0,0,-2.1601831602013353,-0.36140611831463376,1,1,0.6966960000000001,1,0,1,1,0,0,-1,0,205.33377554279747
1.0,0,1,0,0,0,1,0,0,0,0,1,0,735.0,1,1,0,0,5.011679999999999,1,17,0,0,0,25,1,0,0,0,1.6117711882277728,2.0423002649991533,1,1,7.70832,1,1,0,0,0,0,-1,0,369.76605715897813
